ufname;ufid;meso;citie
PB;25;Mesorregião do Agreste Paraibano;Pirpirituba
PB;25;Mesorregião do Agreste Paraibano;Serra da Raiz
PB;25;Mesorregião do Agreste Paraibano;Sertãozinho
PB;25;Mesorregião do Agreste Paraibano;Boa Vista
PB;25;Mesorregião do Agreste Paraibano;Campina Grande
PB;25;Mesorregião do Agreste Paraibano;Fagundes
PB;25;Mesorregião do Agreste Paraibano;Lagoa Seca
PB;25;Mesorregião do Agreste Paraibano;Massaranduba
PB;25;Mesorregião do Agreste Paraibano;Puxinanã
PB;25;Mesorregião do Agreste Paraibano;Queimadas
PB;25;Mesorregião do Agreste Paraibano;Serra Redonda
PB;25;Mesorregião do Agreste Paraibano;Caldas Brandão
PB;25;Mesorregião do Agreste Paraibano;Gurinhém
PB;25;Mesorregião do Agreste Paraibano;Ingá
PB;25;Mesorregião do Agreste Paraibano;Itabaiana
PB;25;Mesorregião do Agreste Paraibano;Itatuba
PB;25;Mesorregião do Agreste Paraibano;Juarez Távora
PB;25;Mesorregião do Agreste Paraibano;Mogeiro
PB;25;Mesorregião do Agreste Paraibano;Riachão do Bacamarte
PB;25;Mesorregião do Agreste Paraibano;Salgado de São Félix
PB;25;Mesorregião do Agreste Paraibano;Aroeiras
PB;25;Mesorregião do Agreste Paraibano;Gado Bravo
PB;25;Mesorregião do Agreste Paraibano;Natuba
PB;25;Mesorregião do Agreste Paraibano;Santa Cecília
PB;25;Mesorregião do Agreste Paraibano;Umbuzeiro
PB;25;Mesorregião da Mata Paraibana;Baía da Traição
PB;25;Mesorregião da Mata Paraibana;Capim
PB;25;Mesorregião da Mata Paraibana;Cuité de Mamanguape
PB;25;Mesorregião da Mata Paraibana;Curral de Cima
PB;25;Mesorregião da Mata Paraibana;Itapororoca
PB;25;Mesorregião da Mata Paraibana;Jacaraú
PB;25;Mesorregião da Mata Paraibana;Mamanguape
PB;25;Mesorregião da Mata Paraibana;Marcação
PB;25;Mesorregião da Mata Paraibana;Mataraca
PB;25;Mesorregião da Mata Paraibana;Pedro Régis
PB;25;Mesorregião da Mata Paraibana;Rio Tinto
