ufname;ufid;meso;citie
RS;43;Mesorregião do Noroeste Rio-Grandense;São José das Missões
RS;43;Mesorregião do Noroeste Rio-Grandense;São Pedro das Missões
RS;43;Mesorregião do Noroeste Rio-Grandense;Sarandi
RS;43;Mesorregião do Noroeste Rio-Grandense;Água Santa
RS;43;Mesorregião do Noroeste Rio-Grandense;Camargo
RS;43;Mesorregião do Noroeste Rio-Grandense;Casca
RS;43;Mesorregião do Noroeste Rio-Grandense;Caseiros
RS;43;Mesorregião do Noroeste Rio-Grandense;Charrua
RS;43;Mesorregião do Noroeste Rio-Grandense;Ciríaco
RS;43;Mesorregião do Noroeste Rio-Grandense;Coxilha
RS;43;Mesorregião do Noroeste Rio-Grandense;David Canabarro
RS;43;Mesorregião do Noroeste Rio-Grandense;Ernestina
RS;43;Mesorregião do Noroeste Rio-Grandense;Gentil
RS;43;Mesorregião do Noroeste Rio-Grandense;Ibiraiaras
RS;43;Mesorregião do Noroeste Rio-Grandense;Marau
RS;43;Mesorregião do Noroeste Rio-Grandense;Mato Castelhano
RS;43;Mesorregião do Noroeste Rio-Grandense;Muliterno
RS;43;Mesorregião do Noroeste Rio-Grandense;Nicolau Vergueiro
RS;43;Mesorregião do Noroeste Rio-Grandense;Passo Fundo
RS;43;Mesorregião do Noroeste Rio-Grandense;Pontão
RS;43;Mesorregião do Noroeste Rio-Grandense;Ronda Alta
RS;43;Mesorregião do Noroeste Rio-Grandense;Santa Cecília do Sul
RS;43;Mesorregião do Noroeste Rio-Grandense;Santo Antônio do Palma
RS;43;Mesorregião do Noroeste Rio-Grandense;São Domingos do Sul
RS;43;Mesorregião do Noroeste Rio-Grandense;Sertão
RS;43;Mesorregião do Noroeste Rio-Grandense;Tapejara
RS;43;Mesorregião do Noroeste Rio-Grandense;Vanini
RS;43;Mesorregião do Noroeste Rio-Grandense;Vila Lângaro
RS;43;Mesorregião do Noroeste Rio-Grandense;Vila Maria
RS;43;Mesorregião do Noroeste Rio-Grandense;Alto Alegre
RS;43;Mesorregião do Noroeste Rio-Grandense;Boa Vista do Cadeado
RS;43;Mesorregião do Noroeste Rio-Grandense;Boa Vista do Incra
RS;43;Mesorregião do Noroeste Rio-Grandense;Campos Borges
RS;43;Mesorregião do Noroeste Rio-Grandense;Cruz Alta
RS;43;Mesorregião do Noroeste Rio-Grandense;Espumoso
RS;43;Mesorregião do Noroeste Rio-Grandense;Fortaleza dos Valos
RS;43;Mesorregião do Noroeste Rio-Grandense;Ibirubá
RS;43;Mesorregião do Noroeste Rio-Grandense;Jacuizinho
RS;43;Mesorregião do Noroeste Rio-Grandense;Jóia
RS;43;Mesorregião do Noroeste Rio-Grandense;Quinze de Novembro
RS;43;Mesorregião do Noroeste Rio-Grandense;Saldanha Marinho
RS;43;Mesorregião do Noroeste Rio-Grandense;Salto do Jacuí
RS;43;Mesorregião do Noroeste Rio-Grandense;Santa Bárbara do Sul
RS;43;Mesorregião do Noroeste Rio-Grandense;Colorado
RS;43;Mesorregião do Noroeste Rio-Grandense;Lagoa dos Três Cantos
RS;43;Mesorregião do Noroeste Rio-Grandense;Não-Me-Toque
RS;43;Mesorregião do Noroeste Rio-Grandense;Selbach
RS;43;Mesorregião do Noroeste Rio-Grandense;Tapera
RS;43;Mesorregião do Noroeste Rio-Grandense;Tio Hugo
RS;43;Mesorregião do Noroeste Rio-Grandense;Victor Graeff
RS;43;Mesorregião do Noroeste Rio-Grandense;Barros Cassal
RS;43;Mesorregião do Noroeste Rio-Grandense;Fontoura Xavier
RS;43;Mesorregião do Noroeste Rio-Grandense;Ibirapuitã
RS;43;Mesorregião do Noroeste Rio-Grandense;Lagoão
RS;43;Mesorregião do Noroeste Rio-Grandense;Mormaço
RS;43;Mesorregião do Noroeste Rio-Grandense;São José do Herval
RS;43;Mesorregião do Noroeste Rio-Grandense;Soledade
RS;43;Mesorregião do Noroeste Rio-Grandense;Tunas
RS;43;Mesorregião do Nordeste Rio-Grandense;André da Rocha
RS;43;Mesorregião do Nordeste Rio-Grandense;Anta Gorda
RS;43;Mesorregião do Nordeste Rio-Grandense;Arvorezinha
RS;43;Mesorregião do Nordeste Rio-Grandense;Dois Lajeados
RS;43;Mesorregião do Nordeste Rio-Grandense;Guabiju
RS;43;Mesorregião do Nordeste Rio-Grandense;Guaporé
RS;43;Mesorregião do Nordeste Rio-Grandense;Ilópolis
RS;43;Mesorregião do Nordeste Rio-Grandense;Itapuca
RS;43;Mesorregião do Nordeste Rio-Grandense;Montauri
RS;43;Mesorregião do Nordeste Rio-Grandense;Nova Alvorada
RS;43;Mesorregião do Nordeste Rio-Grandense;Nova Araçá
RS;43;Mesorregião do Nordeste Rio-Grandense;Nova Bassano
RS;43;Mesorregião do Nordeste Rio-Grandense;Nova Prata
RS;43;Mesorregião do Nordeste Rio-Grandense;Paraí
RS;43;Mesorregião do Nordeste Rio-Grandense;Protásio Alves
RS;43;Mesorregião do Nordeste Rio-Grandense;Putinga
RS;43;Mesorregião do Nordeste Rio-Grandense;São Jorge
RS;43;Mesorregião do Nordeste Rio-Grandense;São Valentim do Sul
RS;43;Mesorregião do Nordeste Rio-Grandense;Serafina Corrêa
RS;43;Mesorregião do Nordeste Rio-Grandense;União da Serra
RS;43;Mesorregião do Nordeste Rio-Grandense;Vista Alegre do Prata
RS;43;Mesorregião do Nordeste Rio-Grandense;Bom Jesus
RS;43;Mesorregião do Nordeste Rio-Grandense;Cambará do Sul
