ufname;ufid;meso;citie
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Araporã
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Canápolis
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Cascalho Rico
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Centralina
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Indianópolis
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Monte Alegre de Minas
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Prata
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Tupaciguara
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Uberlândia
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Abadia dos Dourados
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Coromandel
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Cruzeiro da Fortaleza
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Douradoquara
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Estrela do Sul
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Grupiara
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Iraí de Minas
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Monte Carmelo
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Patrocínio
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Romaria
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Serra do Salitre
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Arapuá
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Carmo do Paranaíba
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Guimarânia
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Lagoa Formosa
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Matutina
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Patos de Minas
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Rio Paranaíba
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Santa Rosa da Serra
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;São Gotardo
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Tiros
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Campina Verde
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Carneirinho
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Comendador Gomes
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Fronteira
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Frutal
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Itapagipe
