ufname;ufid;meso;citie
BA;29;Mesorregião do Centro-Sul Baiano;Ibicoara
BA;29;Mesorregião do Centro-Sul Baiano;Itaetê
BA;29;Mesorregião do Centro-Sul Baiano;Jussiape
BA;29;Mesorregião do Centro-Sul Baiano;Lençóis
BA;29;Mesorregião do Centro-Sul Baiano;Mucugê
BA;29;Mesorregião do Centro-Sul Baiano;Nova Redenção
BA;29;Mesorregião do Centro-Sul Baiano;Palmeiras
BA;29;Mesorregião do Centro-Sul Baiano;Piatã
BA;29;Mesorregião do Centro-Sul Baiano;Rio de Contas
BA;29;Mesorregião do Centro-Sul Baiano;Seabra
BA;29;Mesorregião do Centro-Sul Baiano;Utinga
